Temperatura. Can B ( C )	Pressione. Can A ( kPa )
35.84301	9.19950
35.89693	9.19950
35.84301	9.19950
35.89693	9.19950
35.84301	9.20438
35.89693	9.20927
35.84301	9.20438
35.89693	9.20438
35.84301	9.20927
35.95091	9.20927
35.84301	9.21903
35.89693	9.21415
35.84301	9.21903
35.95091	9.21903
35.84301	9.21903
35.89693	9.21903
35.84301	9.22391
36.00494	9.21903
35.84301	9.22391
35.89693	9.22880
35.89693	9.23368
36.00494	9.23368
35.95091	9.23856
36.00494	9.22880
35.84301	9.23856
35.95091	9.23368
35.89693	9.23856
35.95091	9.24345
35.89693	9.24345
36.00494	9.24345
35.89693	9.24345
35.89693	9.24833
35.95091	9.24833
36.00494	9.25810
35.89693	9.25810
36.00494	9.25810
35.95091	9.25810
36.00494	9.25810
35.89693	9.25810
36.00494	9.25810
35.89693	9.26298
36.00494	9.26298
35.95091	9.26298
36.00494	9.26786
35.95091	9.27763
36.00494	9.27274
35.95091	9.27763
36.05904	9.27763
35.95091	9.27763
36.05904	9.27763
35.95091	9.28251
36.05904	9.28739
35.95091	9.28251
36.00494	9.28739
35.95091	9.29228
36.05904	9.29716
36.00494	9.29716
36.05904	9.29228
35.95091	9.29716
36.05904	9.29716
36.00494	9.29716
36.05904	9.30204
35.95091	9.30692
36.05904	9.30204
36.00494	9.30204
36.11319	9.30692
36.00494	9.31669
36.11319	9.31181
36.00494	9.31669
36.11319	9.31669
35.95091	9.31669
36.11319	9.31669
36.05904	9.32157
36.11319	9.32157
36.05904	9.32646
36.11319	9.32646
36.05904	9.33134
36.11319	9.33622
36.05904	9.33134
36.11319	9.33622
36.00494	9.33622
36.11319	9.33622
36.05904	9.33622
36.11319	9.33622
36.00494	9.35575
36.11319	9.34599
36.05904	9.34599
36.11319	9.35087
36.05904	9.35575
36.11319	9.35087
36.05904	9.35575
36.11319	9.35575
36.05904	9.36064
36.11319	9.35575
36.05904	9.36064
36.11319	9.36552
36.05904	9.37529
36.11319	9.37529
36.05904	9.37529
36.11319	9.37529
36.05904	9.37529
36.11319	9.37529
36.05904	9.38017
36.11319	9.38017
36.05904	9.38017
36.11319	9.38017
36.05904	9.38017
36.11319	9.38505
36.11319	9.39482
36.11319	9.38505
36.11319	9.39482
36.11319	9.38993
36.11319	9.39482
36.11319	9.39482
36.11319	9.39482
36.11319	9.39970
36.05904	9.39970
36.11319	9.40458
36.11319	9.40458
36.11319	9.41435
36.11319	9.40947
36.11319	9.41435
36.16740	9.41435
36.22168	9.41435
36.11319	9.41435
36.22168	9.41923
36.11319	9.41923
36.22168	9.41923
36.11319	9.41923
36.22168	9.42412
36.16740	9.43388
36.33040	9.42412
36.16740	9.43388
36.22168	9.42900
36.16740	9.43388
36.27601	9.43388
36.22168	9.43876
36.27601	9.43876
36.16740	9.43876
36.27601	9.44365
36.16740	9.45341
36.33040	9.44365
36.22168	9.45341
36.27601	9.44853
36.16740	9.45341
36.33040	9.45341
36.27601	9.45830
36.27601	9.45341
36.11319	9.45830
36.33040	9.45830
36.22168	9.46318
36.27601	9.46318
36.22168	9.47295
36.33040	9.46318
36.22168	9.47295
36.33040	9.46806
36.22168	9.47783
36.33040	9.46806
36.22168	9.47783
36.33040	9.47783
36.22168	9.47783
36.33040	9.49248
36.27601	9.48271
36.33040	9.49248
36.27601	9.49248
36.33040	9.49248
36.27601	9.49248
36.33040	9.49248
36.27601	9.49736
36.33040	9.49736
36.27601	9.49736
36.33040	9.50224
36.27601	9.51201
36.33040	9.50224
36.27601	9.51201
36.33040	9.51201
36.27601	9.51201
36.38485	9.51201
36.27601	9.51201
36.38485	9.51201
36.27601	9.52177
36.38485	9.52177
36.33040	9.52177
36.43937	9.52177
36.33040	9.52666
36.43937	9.53154
36.27601	9.53154
36.43937	9.53154
36.27601	9.53154
36.38485	9.53154
36.27601	9.53154
36.43937	9.53642
36.27601	9.54131
36.43937	9.54131
36.33040	9.55107
36.43937	9.54619
36.33040	9.55107
36.43937	9.54619
36.33040	9.55107
36.43937	9.55107
36.33040	9.55596
36.43937	9.56084
36.33040	9.56084
36.43937	9.56084
36.38485	9.56084
36.43937	9.57060
36.38485	9.56572
36.43937	9.57060
36.38485	9.57060
36.43937	9.57060
36.38485	9.57549
36.43937	9.57060
36.38485	9.57549
36.43937	9.58037
36.38485	9.59014
36.43937	9.58037
36.38485	9.59014
36.43937	9.58525
36.43937	9.59014
36.43937	9.59014
36.38485	9.59014
36.49394	9.59502
36.43937	9.59502
36.49394	9.59502
36.38485	9.59502
36.54857	9.59990
36.38485	9.60479
36.49394	9.60479
36.43937	9.60967
36.54857	9.60967
36.43937	9.60967
36.54857	9.60967
36.43937	9.61455
36.54857	9.60967
36.43937	9.61455
36.54857	9.61943
36.49394	9.61455
36.54857	9.61943
36.49394	9.62920
36.54857	9.61943
36.49394	9.62920
36.54857	9.62920
36.49394	9.62920
36.54857	9.62920
36.49394	9.63408
36.54857	9.63897
36.49394	9.63408
36.54857	9.64873
36.49394	9.64385
36.54857	9.64873
36.49394	9.64873
36.54857	9.64873
36.49394	9.64873
36.54857	9.64873
36.49394	9.65361
36.54857	9.65361
36.49394	9.65850
36.54857	9.65850
36.54857	9.65850
36.54857	9.66338
36.49394	9.66826
36.54857	9.66338
36.49394	9.66826
36.54857	9.66338
36.49394	9.67315
36.54857	9.66826
36.60327	9.67803
36.54857	9.68780
36.54857	9.67315
36.54857	9.68780
36.60327	9.68780
36.54857	9.68780
36.49394	9.68780
36.54857	9.68780
36.60327	9.68780
36.54857	9.68780
36.54857	9.69268
36.54857	9.69268
36.54857	9.70244
36.54857	9.69756
36.54857	9.70733
36.54857	9.70244
36.60327	9.70733
36.54857	9.70244
36.60327	9.70733
36.54857	9.70733
36.60327	9.71221
36.65803	9.70733
36.60327	9.71221
36.54857	9.72686
36.60327	9.71709
36.54857	9.72686
36.60327	9.72686
36.54857	9.72686
36.60327	9.72198
36.54857	9.72686
36.60327	9.72686
36.71285	9.73174
36.60327	9.73174
36.65803	9.73663
36.60327	9.73174
36.65803	9.73174
36.60327	9.74639
36.71285	9.73663
36.60327	9.74639
36.65803	9.74151
36.60327	9.74639
36.76773	9.74639
36.60327	9.75127
36.71285	9.74639
36.65803	9.75127
36.71285	9.75616
36.65803	9.75616
36.71285	9.75616
36.71285	9.76592
36.76773	9.76592
36.60327	9.76592
36.76773	9.76592
36.71285	9.77081
36.76773	9.77081
36.65803	9.77569
36.76773	9.77569
36.71285	9.77081
36.76773	9.77569
36.71285	9.78545
36.76773	9.78545
36.71285	9.78545
36.76773	9.78057
36.71285	9.78545
36.76773	9.79034
36.71285	9.79034
36.76773	9.78545
36.71285	9.79522
36.76773	9.79522
36.71285	9.80010
36.76773	9.80499
36.71285	9.80499
36.76773	9.80499
36.71285	9.80010
36.82267	9.80987
36.71285	9.80987
36.76773	9.80987
36.71285	9.80987
36.82267	9.81475
36.71285	9.82452
36.76773	9.81964
36.71285	9.82452
36.87768	9.81964
36.82267	9.82452
36.82267	9.82452
36.76773	9.82452
36.87768	9.82940
36.82267	9.82940
36.87768	9.83428
36.76773	9.83428
36.87768	9.84405
36.76773	9.84405
36.87768	9.84405
36.71285	9.84405
36.87768	9.84405
36.76773	9.84405
36.87768	9.85382
36.76773	9.84893
36.87768	9.85382
36.76773	9.85382
36.87768	9.84893
36.76773	9.86358
36.82267	9.85870
36.76773	9.86358
36.87768	9.86358
36.76773	9.86358
36.87768	9.86358
36.82267	9.86358
36.93274	9.87335
36.82267	9.87335
36.87768	9.87335
36.82267	9.87335
36.87768	9.87335
36.82267	9.87823
36.87768	9.88311
36.82267	9.88311
36.93274	9.88311
36.82267	9.88800
36.93274	9.88800
36.82267	9.88800
36.87768	9.88800
36.82267	9.89288
36.93274	9.89288
36.87768	9.90265
36.98787	9.89776
36.82267	9.90265
36.93274	9.90265
36.82267	9.90753
36.93274	9.90753
36.87768	9.90753
36.98787	9.90753
36.93274	9.90753
36.98787	9.91241
36.93274	9.92218
36.98787	9.91241
36.93274	9.92218
36.98787	9.92706
36.82267	9.92218
36.98787	9.92218
36.87768	9.92706
36.98787	9.93194
36.93274	9.92706
36.98787	9.93194
36.93274	9.94171
36.98787	9.93194
36.93274	9.94171
36.98787	9.93683
36.93274	9.94171
36.98787	9.94171
36.93274	9.94659
36.98787	9.94659
36.93274	9.94659
36.98787	9.95148
36.93274	9.95148
36.98787	9.96124
36.93274	9.95636
36.98787	9.96124
36.93274	9.96124
36.98787	9.96124
36.93274	9.96612
36.98787	9.96124
36.93274	9.96612
36.98787	9.96612
36.93274	9.97101
36.98787	9.97101
36.93274	9.97101
36.98787	9.97589
36.98787	9.98077
36.98787	9.98077
36.93274	9.98077
36.98787	9.98077
36.98787	9.98077
36.98787	9.98077
36.98787	9.98566
36.98787	9.99054
36.93274	9.99054
36.98787	9.99542
36.98787	9.99054
36.98787	9.99054
36.98787	9.99542
37.09833	9.99542
37.04307	9.99542
37.09833	9.99542
36.98787	9.99542
37.09833	9.99542
36.98787	9.99542
37.15365	9.99542
36.98787	9.99542
37.09833	9.99542
37.04307	9.99542
37.09833	9.99542
36.98787	9.99542
37.09833	9.99542
37.04307	9.99542
37.09833	9.99542
37.04307	9.99542
37.09833	9.99542
37.04307	9.99542
37.15365	9.99542
36.98787	9.99542
37.09833	9.99542
37.09833	9.99542
37.15365	9.99542
37.04307	9.99542
37.20903	9.99542
37.09833	9.99542
37.15365	9.99542
37.09833	9.99542
37.15365	9.99542
37.09833	9.99542
37.20903	9.99542
37.09833	9.99542
37.20903	9.99542
37.09833	9.99542
37.20903	9.99542
37.15365	9.99542
37.20903	9.99542
37.04307	9.99542
37.20903	9.99542
37.15365	9.99542
37.20903	9.99542
37.15365	9.99542
37.20903	9.99542
37.15365	9.99542
37.20903	9.99542
37.15365	9.99542
37.20903	9.99542
37.15365	9.99542
37.26448	9.99542
37.15365	9.99542
37.20903	9.99542
37.15365	9.99542
37.20903	9.99542
37.15365	9.99542
37.20903	9.99542
37.20903	9.99542
37.26448	9.99542
