Temperatura. Can B ( C )	Pressione. Can A ( kPa )
40.36149	9.92706
40.42089	9.92706
40.36149	9.94171
40.42089	9.93194
40.36149	9.93683
40.42089	9.93683
40.36149	9.94171
40.48038	9.94171
40.36149	9.94659
40.42089	9.94171
40.36149	9.94659
40.48038	9.94659
40.36149	9.95636
40.53994	9.96124
40.36149	9.95636
40.42089	9.96124
40.36149	9.95636
40.53994	9.96124
40.36149	9.96124
40.53994	9.96124
40.42089	9.96612
40.48038	9.96612
40.36149	9.97101
40.53994	9.97101
40.42089	9.98077
40.48038	9.97589
40.42089	9.98077
40.53994	9.98077
40.42089	9.98077
40.53994	9.98077
40.42089	9.98566
40.53994	9.99054
40.48038	9.98566
40.53994	9.99054
40.42089	9.99542
40.53994	9.99542
40.48038	9.99542
40.53994	9.99542
40.42089	9.99542
40.53994	9.99542
40.48038	9.99542
40.59959	9.99542
40.48038	9.99542
40.53994	9.99542
40.48038	9.99542
40.53994	9.99542
40.42089	9.99542
40.59959	9.99542
40.48038	9.99542
40.53994	9.99542
40.48038	9.99542
40.53994	9.99542
40.48038	9.99542
40.59959	9.99542
40.48038	9.99542
40.59959	9.99542
40.48038	9.99542
40.59959	9.99542
40.53994	9.99542
40.65931	9.99542
40.48038	9.99542
40.65931	9.99542
40.48038	9.99542
40.65931	9.99542
40.59959	9.99542
40.65931	9.99542
40.53994	9.99542
40.59959	9.99542
40.59959	9.99542
40.65931	9.99542
40.53994	9.99542
40.65931	9.99542
40.59959	9.99542
40.65931	9.99542
40.59959	9.99542
40.65931	9.99542
40.59959	9.99542
40.65931	9.99542
40.59959	9.99542
40.65931	9.99542
40.59959	9.99542
40.65931	9.99542
40.59959	9.99542
40.65931	9.99542
40.59959	9.99542
40.65931	9.99542
40.59959	9.99542
40.65931	9.99542
40.59959	9.99542
40.65931	9.99542
40.59959	9.99542
40.65931	9.99542
40.59959	9.99542
40.65931	9.99542
40.59959	9.99542
40.65931	9.99542
40.65931	9.99542
40.65931	9.99542
40.59959	9.99542
40.65931	9.99542
40.59959	9.99542
40.65931	9.99542
40.59959	9.99542
40.65931	9.99542
40.65931	9.99542
40.77901	9.99542
40.59959	9.99542
40.65931	9.99542
40.59959	9.99542
40.65931	9.99542
40.65931	9.99542
40.65931	9.99542
40.65931	9.99542
40.77901	9.99542
40.65931	9.99542
40.65931	9.99542
40.65931	9.99542
40.77901	9.99542
40.65931	9.99542
40.83899	9.99542
40.65931	9.99542
40.65931	9.99542
40.71912	9.99542
40.83899	9.99542
40.65931	9.99542
40.65931	9.99542
40.71912	9.99542
40.83899	9.99542
40.65931	9.99542
40.77901	9.99542
40.71912	9.99542
40.77901	9.99542
